duration,artist_familiarity,artist_hotttnesss,tempo,loudness,key,time_signature,end_of_fade_in,mode,start_of_fade_out,song_hotttnesss
364.53832,0.645720023,0.543954417,112.149,6.436,4,4,2.525,1,356.867,0.589438878
288.20853,0.065327328,0,183.698,8.128,10,3,0.107,0,284.891,0.24
230.71302,0.614595603,0.409305392,87.636,3.887,9,3,0,1,230.713,0.427446571
292.25751,0.79309437,0.568491815,199.497,3.233,7,4,0,1,292.258,0.788162181
351.29424,0.468250911,0.410841587,159.825,11.998,7,4,4.714,1,344.909,0.249065795
288.70485,0.601069052,0.359185993,97.233,6.503,9,4,0.195,0,280.137,0.345802234
468.06159,0.523644406,0.396357754,130.019,7.38,1,4,0.357,1,458.908,0.47431589
166.26893,0.725974866,0.463979514,87.559,27.754,5,1,0.293,0,146.338,0.693001428
498.80771,0,0.391370587,53.766,23.576,8,3,3.082,1,489.436,0.24
277.10649,0.311003775,0.201362408,90.002,13.548,0,4,0,1,277.106,0.340241079
134.60853,0.641963523,0.537209539,80.182,17.001,10,4,0,1,127.472,0.38293509
1204.29669,0.561370907,0.365533756,86.066,21.429,3,5,7.262,0,1189.57,0.299877488
435.69587,0.531010826,0.371836767,112.176,23.129,0,4,11.564,0,430.835,0.712791487
167.3922,0.552704814,0.387008322,90.653,10.958,9,4,0.798,1,159.515,0.528957617
221.20444,0.773271848,0.429689629,107.485,5.511,10,1,0,1,217.188,0.592445864
223.7122,0.690626256,0.42080185,101.143,8.814,4,7,1.611,0,206.466,0.270775999
308.4273,0.668204961,0.494381209,124.057,8.644,7,4,0.455,1,286.883,0.38293509
188.36853,0.53915621,0.360648925,98.705,9.105,11,4,0.078,0,180.547,0.561428518
300.93016,0.590818773,0.420945486,125.994,7.761,9,4,0.253,0,282.256,0.558033229
301.84444,0.133249212,0,104.02,5.41,8,1,0.16,0,294.615,0.24
155.97669,0.614870934,0.628246419,168.08,7.711,7,4,0.125,1,149.101,0.413739836
281.57342,0.389179333,0,125.778,14.296,6,3,0.223,0,269.508,0.319565987
164.07465,0.44276965,0.294986617,142.706,8.662,0,3,0.386,1,153.432,0.259964405
247.7971,0.633258331,0.49576633,69.742,25.736,4,1,0.102,0,241.888,0.566226761
219.0624,0.746213857,0.476955046,114.116,5.827,9,4,0.184,1,212.045,0.372530039
238.81098,0.544862769,0.38769282,187.835,6.338,7,4,0.189,1,226.708,0.239629098
232.9073,0.53002231,0.409244639,144.047,15.49,5,1,0,1,227.741,0.304169503
199.05261,0.636423645,0.44793548,148.601,5.778,7,4,0.272,1,192.673,0.427446571
187.0624,0.71627155,0.449886982,140.029,6.904,6,4,0,0,184.366,0.493945868
307.59138,0.657883116,0.464886257,128.278,9.421,9,1,5.01,1,292.6,0.270775999
306.05016,0.822316236,0.508813195,92.4,4.557,1,4,0.125,1,290.313,0.514753324
259.5522,0.878811343,0.653897217,85.159,8.686,2,4,0.194,1,246.451,0.845088385
229.95546,0.596895543,0.365951048,158.113,8.042,9,4,0.13,1,225.53,0.212045405
182.04689,0.589314502,0.398883011,115.404,12.71,4,4,0.322,0,172.994,0.365823597
147.22567,0.587827036,0.379980017,103.967,9.647,4,4,2.026,0,140.428,0.721142987
211.69587,0.754917645,0.507464243,113.359,7.75,1,4,0.139,1,198.536,0.864248831
281.12934,0.899934952,0.675887011,99.68,12.186,2,3,0.2,1,281.129,0.607474548
115.04281,0.594832624,0.378649979,113.863,30.82,7,4,0,0,107.648,0.334706549
227.00363,0.555985053,0.326848818,102.516,8.218,11,4,0.259,0,222.964,0.494489518
336.19546,0.730959086,0.481426936,141.71,8.527,3,4,5.352,1,329.578,0.551921515
235.20608,0.690080124,0.466775622,151.941,5.225,7,4,2.81,1,219.103,0.372530039
224.36526,0.574825321,0.36670462,60.092,8.09,7,1,0,1,224.365,0.517148973
208.1171,0.49637812,0.357482871,128.865,6.194,4,4,0.171,0,196.598,0.518340538
257.14893,0.609181992,0.509243099,141.987,4.935,4,4,0,1,247.066,0.237407827
504.94649,0.561370907,0.365533756,92.203,19.569,2,4,10.286,1,483.254,0.377531645
152.13669,0.531124493,0.382528158,172.514,22.457,0,4,0.28,0,144.625,0.494489518
63.58159,0.797024817,0.416610107,103.931,5.982,1,3,6.519,0,63.582,0.253834736
194.19383,0.564333839,0.387081084,91.6,28.95,4,1,0.311,1,178.347,0.334706549
167.3922,0.335311342,0.357099609,192.242,17.929,4,3,0,1,163.138,0.340922756
154.61832,0.69044755,0.507781667,118.222,15.084,8,4,0.672,1,149.014,0.585579082
265.01179,0.52524756,0.364556676,134.551,7.416,2,4,0,1,265.012,0.327736683
239.56853,0.75738997,0.51676403,79.534,7.324,11,4,0,1,226.424,0.589770424
238.86322,0.588580772,0.388438522,122.789,9.581,7,3,0.328,1,229.808,0.427446571
159.65995,0.70366489,0.448223589,87.461,13.092,11,4,4.365,1,142.698,0.643470577
240.45669,0.50087616,0.379228069,115.979,6.858,6,4,3.262,1,229.158,0.548412286
220.1073,0.259374908,0,104.624,8.896,9,4,0.222,0,212.805,0.212045405
348.08118,0.731822219,0.424940331,152.313,12.494,7,4,0.154,1,340.259,0.474054831
189.36118,0.612953154,0.454541929,112.78,9.774,4,4,3.529,1,185.452,0.215080319
285.85751,0.616263882,0.45222994,173.919,5.608,2,4,0.293,1,279.731,0.215080319
325.14567,0.589995162,0.307711679,89.638,8.677,0,4,0.535,0,307.217,0.38742406
247.58812,0.858677442,0.618219159,121.524,8.512,10,4,0,1,229.262,0.698494468
153.44281,0.452983132,0.328094925,133.353,5.144,1,5,2.421,1,149.589,0.26376759
218.72281,0.531829216,0.345734866,140.097,5.221,4,4,0.183,0,209.908,0.265861049
238.96771,0.690492032,0.458987258,104.195,5.175,11,4,0.16,0,228.757,0.513219142
270.36689,0.701118744,0.415441656,116.032,7.248,1,4,0.299,1,267.505,0.212045405
58.30485,0.548185196,0.361105938,179.832,5.225,7,1,0,1,55.391,0.401486711
204.32934,0.504223777,0.377432972,109.681,8.336,0,3,0.212,1,195.564,0.400443466
286.27546,0.765357013,0.755149913,142.98,10.439,8,4,0,0,286.275,0.694372457
191.9473,0.744891287,0.449869233,153.145,3.423,0,4,0,1,187.606,0.241641854
171.15383,0.653340693,0.449608088,163.371,14.876,9,3,0.242,0,153.919,0.425124658
378.04363,0.5623863,0.390361005,140.043,5.17,0,3,0,1,364.025,0.239629098
221.54404,0.7669583,0.411295232,61.303,5.005,6,1,0,1,218.5,0.27893839
126.06649,0.73118423,0.549204384,130.429,4.871,8,1,0.16,1,126.066,0.304169503
193.74975,0.727497337,0.537267237,161.032,7.944,8,7,0.45,0,184.274,0.561164085
256.93995,0.606146076,0.421128566,130.106,8.036,10,4,0.173,1,240.524,0.541651443
168.4371,0.565452292,0.352410127,147.02,4.865,2,4,0,1,164.235,0.237770878
28.96934,0.021492905,0,93.065,9.86,4,4,0,1,28.969,0.2
288.33914,0.79225559,0.566971566,136.383,4.433,9,4,0.432,1,276.91,0.660928328
166.47791,0.450852685,0.33238987,82.529,21.874,5,1,0.183,1,161.489,0.249065795
124.96934,0.633221075,0.410247407,133.211,12.576,6,4,0.177,1,115.734,0.215080319
151.40526,0.594464633,0.364586575,141.749,6.34,9,4,2.688,0,146.744,0.340922756
268.32934,0.370848871,0.326810123,89.158,10.507,7,4,0,1,261.66,0.334706549
266.4224,0.488278509,0.25574817,127.68,10.228,9,4,3.791,1,250.021,0.480610618
141.81832,0.693327979,0.419408141,106.328,14.819,0,3,0.22,1,131.918,0.265861049
196.75383,0.575532412,0.374530029,86.012,5.864,4,4,0.572,1,189.945,0.304169503
180.92363,0.059626097,0,86.51,10.76,0,4,0,1,176.39,0.15
422.16444,0.567461244,0.383210969,114.754,14.1,5,4,0.305,0,413.693,0.636287224
179.64363,0.508359903,0.380494621,83.689,4.672,4,1,0.088,0,169.999,0.20371197
243.9571,0.023504192,0.524449471,59.496,6.13,0,1,0.419,1,230.87,0.594854168
268.87791,0.541917737,0.404157671,162.296,14.498,0,4,2.287,1,250.584,0.565451012
140.64281,0.230827143,0,125.674,3.894,9,1,0.194,1,133.486,0.270775999
77.11302,0.573386724,0.328650096,124.285,5.956,10,4,0.277,1,74.617,0.503381236
212.92363,0.540279892,0.34219231,95.415,9.698,0,4,0.132,1,203.192,0.569275651
374.17751,0.470466866,0.378398546,103.719,16.322,2,3,0.301,0,350.575,0.377819206
295.96689,0.114548046,0,141.584,10.331,11,4,0.241,0,270.35,0.16
229.66812,0.621825362,0.507962145,119.27,7.262,2,5,0.218,1,229.668,0.212045405
312.58077,0.537160563,0.382843062,127.803,11.803,4,4,3.28,1,308.216,0.405115722
254.17098,0.513467522,0.383677982,108.738,9.648,1,4,4.47,1,238.155,0.313836847
161.85424,0.620392056,0.390660523,100.191,13.961,0,4,0.356,1,151.057,0.557187768
201.29914,0.593778641,0.409280884,160.057,4.428,5,4,0,1,192.581,0.736265035
302.15791,0.568897347,0.374986646,133.393,8.513,9,4,2.125,0,282.569,0.445454525
341.34159,0.747684076,0.529995833,152.874,10.529,1,4,0,1,337.647,0.712079066
431.51628,0.667849508,0.462537498,126.958,6.268,10,4,0.131,0,421.878,0.239629098
260.62322,0.75504135,0.458592025,120.648,7.435,1,4,0,1,260.623,0.439202489
264.85506,0.752058096,0.48637051,104.048,5.015,1,4,0,1,259.164,0.563355096
373.86404,0.674160475,0.478490733,109.703,6.594,0,5,0,1,370.84,0.345802234
312.842,0.356278313,0,142.709,13.535,10,3,0.427,1,305.099,0.28430194
179.30404,0.400296035,0.391342452,41.874,12.986,5,4,0.154,1,172.96,0.268505681
200.38485,0.679292184,0.431882756,153.849,7.365,1,4,0.357,1,190.618,0.511424326
172.22485,0.89185378,0.548228209,125.307,5.072,6,4,0.235,1,169.61,0.646536361
248.99873,0.514046805,0.389282381,120.055,7.622,8,4,0,0,241.162,0.299877488
293.69424,0.675919557,0.511054354,69.457,11.494,0,1,0.357,1,285.907,0.685120843
376.29342,0.575532412,0.374530029,131.671,6.894,9,4,0.263,1,368.866,0.319565987
288.80934,0.684994897,0.415517083,102.976,12.525,4,4,0.214,1,276.126,0.789938704
182.282,0.695422285,0.437494807,70.769,18.637,0,4,0.336,1,172.286,0.26376759
357.51138,0.122812599,0.221631954,69.272,12.338,2,1,2.386,1,348.891,0.21
230.60853,0.48307464,0.339457315,140.444,5.046,5,4,0.566,1,224.386,0.375984302
254.4322,0.560201912,0.375223967,92.222,5.026,8,3,2.775,1,235.717,0.547952942
210.6771,0.603843765,0.512812103,105.01,4.757,1,4,2.125,1,199.471,0.471971172
151.09179,0.642030477,0.445222198,144.678,5.419,1,5,0.839,0,143.592,0.626520939
265.76934,0.638614022,0.601436483,0,9.259,10,3,1.535,0,260.47,0.563246899
123.19302,0.496224085,0.347249717,185.266,14.923,2,4,0.403,1,116.465,0.270775999
285.88363,0,0,133.227,18.696,0,4,5.3,1,279.51,0.200736361
122.72281,0.766974513,0.443492213,200.06,3.779,6,4,0.229,0,116.785,0.606816327
255.97342,0.602360696,0.366348439,87.848,9.758,11,4,5.985,0,245.023,0.531612769
193.56689,0.380201193,0.21253109,126.881,14.175,5,4,0.485,1,189.701,0.215080319
330.37016,0.493125957,0.353242066,108.023,7.335,0,3,0,1,321.707,0.569275651
293.09342,0.596614691,0.44243608,102.347,9.298,11,5,0,0,282.384,0.569049035
211.53914,0.618318369,0.404211365,102.034,4.618,11,4,0.062,0,198.664,0.601034317
297.63873,0.697887822,0.435144672,65.246,5.985,10,4,0,1,297.639,0.450762242
138.39628,0.669726188,0.427914247,83.219,21.304,10,4,0.293,0,132.667,0.259114383
303.09832,0.710445622,0.540630686,91.846,11.273,2,4,0.148,0,298.411,0.675546728
199.07873,0.673653885,0.461679633,139.543,7.077,7,4,0,1,191.263,0.375984302
206.00118,0.496128895,0.336645937,94.552,13.03,5,4,0.379,1,198.397,0.437036204
246.72608,0.82960374,0.559925869,151.717,12.494,8,3,0,1,238.092,0.893593875
383.16363,0.517274592,0.349431338,117.106,17.516,4,3,0,1,376.715,0.25655735
178.65098,0.514076383,0.36753016,181.573,3.977,7,4,0.369,1,178.651,0.215080319
145.50159,0.612657824,0.457611174,149.978,12.919,8,4,1.036,1,145.502,0.547003914
214.5171,0.686812987,0.684478823,142.137,4.256,10,3,0.148,1,202.06,0.689313564
210.88608,0.434026368,0.23451976,70.286,10.849,8,4,0.232,1,204.742,0.319565987
165.72036,0.867258942,0.547764111,203.314,20.934,2,5,0,1,165.72,0.589946219
207.20281,0.739454874,0.513339196,124.968,11.953,2,4,0.479,1,194.525,0.604554485
199.00036,0.417216442,0.329432664,84.138,7.35,7,1,0,1,186.352,0.405115722
241.44934,0.825192029,0.529165902,158.976,3.862,4,4,0,1,241.449,0.610846628
146.46812,0.639158708,0.497544085,82.264,16.891,0,5,0.176,1,141.682,0.437036204
345.59955,0.927985931,0.599859525,104.666,8.216,4,1,3.918,0,335.151,0.682449124
426.78812,0.727497337,0.537267237,144.252,4.024,3,4,0.235,1,422.255,0.515357179
199.88853,0.585161207,0.367071449,85.999,9.565,8,4,0.188,1,189.614,0.215080319
204.95628,0.718381342,0.455825979,97.687,3.869,3,4,2.792,0,198.368,0.70793754
164.70159,0.675003401,0.497304911,171.52,5.819,7,1,0,1,160.026,0.270775999
116.89751,0.60383917,0.395791274,130.196,6.957,4,4,0.305,1,109.436,0.375984302
237.92281,0.605278551,0.350182732,140.026,3.819,3,4,0.264,0,234.243,0.406980284
461.11302,0.604779303,0.389256743,145.05,7.546,0,4,5.172,1,448.122,0.215080319
215.66649,0.547035734,0.365686606,157.5,7.616,6,4,0.107,1,206.617,0.48456253
208.50893,0.03282413,0,89.021,9.405,2,4,0.212,0,199.372,0.2
176.74404,0.588580772,0.388438522,144.344,8.242,4,4,0.148,0,166.626,0.460484845
501.83791,0.569409992,0.410796813,170.063,6.217,2,4,0.386,1,496.594,0.249065795
197.77261,0.686988955,0.606630152,108.069,8.689,2,4,0.345,0,194.868,0.553504526
220.49914,0.810506205,0.531157063,110.631,3.884,8,4,0,1,220.499,0.621291654
415.81669,0.806359343,0.545789126,131.272,9.306,0,4,0,1,411.312,0.654067966
382.01424,0.694021648,0.479407676,137.589,7.971,5,4,0.498,0,373.656,0.650767013
239.82975,0.652801355,0.443098947,140.972,6.263,1,4,0,0,232.885,0.392008771
180.53179,0.583443024,0.385787615,151.498,9.068,8,4,0.189,1,172.832,0.299877488
188.96934,0.727030782,0.530321955,130.073,4.87,11,4,0,0,183.461,0.736526578
183.14404,0.747708669,0.52040786,96.171,9.385,0,4,0.259,1,179.38,0.238344847
267.38893,0.464101982,0.326516557,74.068,7.604,1,4,0,1,258.792,0.212045405
169.69098,0.670372784,0.478985713,92.551,6.669,4,3,0,1,165.036,0.608932946
211.17342,0.889460725,0.612067268,110.695,4.293,11,5,0.299,0,207.877,0.729515474
235.7024,0.526646055,0.352342013,80.624,12.422,9,5,0.764,1,231.439,0.464923994
213.91628,0.496224085,0.347249717,99.348,17.241,11,4,3.779,0,213.916,0.360370583
301.19138,0.379983083,0.309514272,91.943,11.133,10,5,0.096,0,291.457,0.260338243
418.2722,0.075282884,0,98.377,16.292,1,3,2.479,1,414.871,0.23
233.40363,0.631741802,0.464525451,97.433,6.857,2,4,0.096,1,226.969,0.476248227
308.87138,0.510660236,0.333770845,152.935,15.941,6,4,3.506,0,294.417,0.334706549
235.78077,0.831928949,0.594627867,107.469,10.485,7,4,0.078,1,232.925,0.430160637
250.98404,0.092125073,0,154.734,7.911,9,1,0.374,1,241.65,0.22
188.31628,0.471536797,0.374637301,161.045,12.704,7,4,0,1,167.149,0.463251105
236.53832,0.583580795,0.323452004,159.894,8.146,7,4,0.554,1,221.71,0.265861049
227.082,0.852699664,0.661349364,140.577,5.432,3,4,0.148,1,213.502,0.795505541
221.33506,0.68320604,0.484876719,91.833,9.472,9,4,0.444,1,213.293,0.614576982
240.74404,0.466331054,0.33274977,89.236,18.302,11,3,3.785,0,227.614,0.270775999
368.3522,0.597702904,0.437735968,127.279,16.223,7,4,0.258,1,359.486,0.425124658
152.89424,0.484898305,0.301094091,94.895,8.263,0,4,0.067,1,135.999,0.265861049
153.28608,0.826513629,0.628228387,79.499,26.024,9,4,0.09,1,140.835,0.392008771
33.20118,0.399510392,0.323755395,88.678,8.837,0,1,0.142,1,33.201,0.368413733
312.94649,0.501785968,0.382426584,84.994,11.188,7,1,0.218,1,299.131,0.38293509
144.61342,0.622999463,0.458935571,125.261,8.597,7,4,0.345,1,137.567,0.304169503
246.72608,0.803721935,0.627765135,84.014,4.146,9,1,0.101,0,233.529,0.648425566
333.37424,0.575686501,0.382976458,89.015,9.888,5,3,0.56,0,318.079,0.215080319
195.5522,0.596961478,0.392272618,169.938,7.497,9,4,0.334,1,192.058,0.413739836
193.64526,0.375195664,0.355707867,81.95,13.485,4,1,0.525,1,184.877,0.405115722
247.14404,0.708368204,0.442924544,81.887,5.67,4,4,0.313,0,241.447,0.227975204
397.76608,0.379484458,0.297185687,81.249,6.819,0,3,0,1,383.971,0.215080319
62.27546,0.59065955,0.381715678,104.064,7.255,10,4,4.023,1,62.275,0.254481292
240.56118,0.852699664,0.661349364,151.983,6.093,11,4,0,1,226.209,0.399899548
280.00608,0.806580411,0.621085212,167.997,7.787,7,4,0.154,0,268.225,0.557313136
210.05016,0.606575679,0.398394107,110.507,6.827,4,4,0.577,1,203.691,0.606807293
327.05261,0.706827671,0.416173065,95.861,10.859,0,4,0.131,1,304.576,0.360370583
31.32036,0.877213746,1.082502557,60.046,12.368,1,1,0,1,31.32,0.7801197
229.51138,0.68108442,0.453371188,155.769,8.574,4,4,0.183,0,223.817,0.372530039
168.25424,0.557875168,0.359324727,134.102,5.936,0,4,0.308,1,168.254,0.531722098
395.04934,0.421209147,0.294607893,85.316,3.878,2,1,0.171,1,389.085,0.368413733
45.37424,0.389906649,0.245302948,150.111,8.592,0,3,0,1,41.511,0.367273416
229.14567,0.697887822,0.435144672,77.722,6.062,4,4,0,1,219.719,0.494469709
171.10159,0.658016592,0.472495477,130.985,8.81,2,4,0.206,1,160.363,0.392008771
233.27302,0.588608087,0.373611112,0,4.309,1,0,0,1,109.929,0.603440995
177.18812,0.685502832,0.446732968,165.597,8.446,9,5,0.136,1,166.145,0.499445835
215.90159,0.527865076,0.393121934,170.702,8.039,0,4,0.961,1,211.923,0.480329369
304.16934,0.712662163,0.430697046,104.128,8.613,7,4,0,0,281.995,0.608339007
267.85914,0.030267636,0,65.287,15.511,7,3,0.276,1,258.339,0.22
252.62975,0.507016081,0.421388265,97.045,6.172,6,3,0,1,247.948,0.556914019
225.72363,0.692655873,0.434346306,97.997,6.927,2,4,0.091,1,221.542,0.413739836
411.01016,0.586950622,0.432054079,87.702,17.684,5,3,0.078,0,400.707,0.494489518
240.84853,0.449743601,0,96.967,7.689,0,4,0,1,230.33,0.193263903
174.52363,0.524265131,0.372232889,68.826,14.042,7,3,3.657,1,171.433,0.265861049
189.90975,0.838924311,0.607792751,137.258,12.693,9,1,0,1,171.114,0.328346669
94.01424,0.850728266,0.542054631,102.394,5.28,7,4,0,1,91.069,0.466304831
288.44363,0.635483455,0.42844194,164.595,5.52,1,4,0.217,1,285.896,0.556739869
189.6224,0.559366582,0.414534321,205.739,4.867,11,4,0.148,0,181.197,0.473346541
187.24526,0.623017302,0.353540508,192.725,5.029,6,7,0.45,1,183.647,0.666532379
89.67791,0.690492032,0.458987258,121.26,7.724,1,1,1.225,1,81.514,0.323112121
214.9873,0.803220003,0.571376562,124.01,3.509,0,4,0,1,208.306,0.84937728
156.39465,0.256729228,0.383845367,117.047,11.186,0,4,0.467,1,148.637,0.212045405
189.88363,0.774037142,0.521726648,114.72,6.393,6,3,0,0,181.621,0.598428549
212.32281,0.645763147,0.34608409,96.049,16.51,1,4,0.183,1,194.641,0.319565987
190.17098,0.293433007,0,178.596,11.963,2,3,0.363,1,182.126,0.288481643
183.84934,0.611180947,0.39903377,187.222,8.957,2,4,0.442,1,179.891,0.483928148
209.00526,0.929030287,0.750426551,161.631,3.589,2,4,0.084,1,202.977,0.750583066
190.40608,0.569181732,0.402461904,166.323,11.865,9,4,0.142,1,187.675,0.263482291
236.042,0.665336376,0.464786474,132.025,9.074,7,4,0.345,0,220.764,0.513142599
282.5922,0.793708084,0.58985618,99.379,18.054,2,4,0,1,272.103,0.392008771
234.762,0.524265131,0.372232889,115.487,12.998,6,4,2.368,1,225.495,0.265861049
264.77669,0.697434586,0.477798988,120.162,12.796,4,4,2.566,0,241.36,0.512253654
222.11873,0.772794404,0.551016443,190.008,6.434,10,4,0.142,0,211.058,0.606816327
504.47628,0.693009204,0.498668875,123.992,15.046,6,4,0,0,504.476,0.543524277
302.52363,0.665728336,0.456940558,150.056,13.051,7,4,4.644,1,288.653,0.588922168
393.63873,0.471357978,0.283027089,76.425,14.232,4,4,0.299,0,381.933,0.319565987
182.33424,0.50087616,0.379228069,167.857,9.933,1,3,0.769,1,173.546,0.530385795
151.24853,0.763010513,0.537675628,101.106,5.41,11,1,0.312,0,141.891,0.466304831
194.82077,0.611801471,0.399042081,89.871,21.032,11,4,0,1,179.995,0.407901717
113.99791,0.443162398,0.30045446,120.664,21.141,7,4,0.28,1,101.82,0.253834736
175.22893,0.634764556,0.423976263,158.018,1.672,5,1,0,0,169.378,0.496795817
243.98322,0.60425956,0.461023016,104.098,17.127,11,3,0,1,234.887,0.212045405
275.46077,0.718075266,0.412144272,161.68,10.752,6,3,0.183,1,265.491,0.629967831
592.56118,0.688003349,0.469340374,246.593,22.28,9,4,3.135,0,573.666,0.327736683
324.98893,0.534443602,0.333584628,178.721,13.159,5,4,0.342,1,311.438,0.233245494
289.64526,0.790367909,0.615454462,156.957,8.282,7,4,0.287,1,273.943,0.553778846
367.80363,0.509037601,0.346672644,47.754,12.98,5,4,0.357,1,362.568,0.265861049
242.85995,0.732661132,0.458439468,87.955,7.531,4,4,0.177,0,239.305,0.666532379
217.36444,0.667229576,0.426046392,104.458,8.006,7,4,2.305,1,202.327,0.63543847
346.56608,0.44276965,0.294986617,92.161,11.768,7,4,0.357,1,328.94,0.265861049
285.72689,0.590792957,0.394884438,148.022,11.002,9,4,0.379,1,273.113,0.497439048
168.51546,0.519969698,0.419776645,134.972,4.792,7,1,0.403,1,161.773,0.520676485
178.1024,0.500388859,0.355625946,84.269,18.765,6,3,5.01,0,159.875,0.372530039
126.87628,0.717762702,0.532266186,85.047,3.594,0,4,0.119,1,123.199,0.385271316
211.33016,0.054306241,0,142.674,11.91,6,4,0.142,1,200.487,0.19
194.92526,0.739435997,0.36187851,174.281,2.517,1,4,0,1,187.199,0.531722098
144.77016,0.625165762,0.442739279,115.586,4.162,0,1,0.2,1,141.073,0.360370583
221.28281,0.804838889,0.457841156,178.13,5.703,4,7,0,0,210.431,0.664936793
